iter	Passed	Remaining
324	5077	5858
325	5092	5842
326	5107	5826
327	5121	5809
328	5136	5792
329	5151	5776
330	5168	5761
331	5183	5745
332	5198	5729
333	5213	5713
334	5227	5695
335	5241	5677
336	5255	5660
337	5269	5643
338	5287	5631
339	5303	5615
340	5318	5599
341	5334	5583
342	5349	5567
343	5364	5551
344	5377	5533
345	5391	5516
346	5405	5498
347	5419	5481
348	5435	5466
349	5451	5451
350	5468	5436
351	5482	5420
352	5497	5404
353	5512	5388
354	5527	5371
355	5542	5355
356	5557	5339
357	5572	5323
358	5587	5307
359	5601	5290
360	5616	5274
361	5632	5259
362	5648	5243
363	5662	5227
364	5678	5211
365	5693	5195
366	5707	5178
367	5722	5162
368	5735	5145
369	5753	5131
370	5769	5116
371	5785	5101
372	5804	5088
373	5825	5078
374	5845	5066
375	5862	5051
376	5878	5036
377	5895	5021
378	5912	5008
379	5929	4992
380	5945	4977
381	5963	4964
382	5980	4949
383	5996	4934
384	6012	4919
385	6028	4904
386	6045	4889
387	6061	4873
388	6077	4858
389	6092	4843
390	6109	4828
391	6126	4813
392	6146	4801
393	6163	4786
394	6180	4772
395	6197	4757
396	6213	4742
397	6228	4725
398	6243	4709
399	6260	4695
400	6277	4680
401	6292	4664
402	6307	4648
403	6323	4632
404	6338	4617
405	6354	4601
406	6369	4585
407	6385	4570
408	6401	4554
409	6416	4538
410	6431	4522
411	6447	4506
412	6462	4490
413	6477	4474
414	6493	4459
415	6508	4443
416	6524	4427
417	6538	4411
418	6554	4395
419	6569	4379
420	6584	4363
421	6599	4347
422	6614	4331
423	6629	4315
424	6645	4299
425	6660	4283
426	6674	4267
427	6689	4251
428	6704	4235
429	6718	4218
430	6732	4201
431	6746	4185
432	6759	4168
433	6773	4151
434	6786	4134
435	6804	4119
436	6820	4105
437	6835	4088
438	6849	4072
439	6863	4055
440	6876	4038
441	6890	4021
442	6903	4005
443	6917	3988
444	6930	3971
445	6944	3955
446	6958	3938
447	6972	3922
448	6986	3905
449	7001	3889
450	7015	3873
451	7031	3857
452	7044	3840
453	7057	3824
454	7071	3807
455	7085	3791
456	7100	3775
457	7113	3758
458	7127	3742
459	7140	3725
460	7153	3708
461	7167	3692
462	7180	3675
463	7194	3659
464	7207	3642
465	7221	3626
466	7234	3609
467	7248	3593
468	7260	3576
469	7273	3559
470	7286	3542
471	7299	3525
472	7312	3509
473	7325	3492
474	7338	3475
475	7350	3459
476	7363	3442
477	7375	3425
478	7388	3409
479	7401	3392
480	7414	3375
481	7427	3359
482	7439	3342
483	7451	3325
484	7462	3308
485	7478	3293
486	7491	3276
487	7505	3260
488	7517	3243
489	7529	3227
490	7541	3210
491	7553	3193
492	7566	3176
493	7578	3160
494	7590	3143
495	7603	3127
496	7615	3110
497	7627	3093
498	7641	3077
499	7653	3061
500	7665	3044
501	7678	3028
502	7691	3012
503	7707	2997
504	7723	2982
505	7737	2966
506	7750	2950
507	7762	2934
508	7775	2917
509	7788	2901
510	7801	2885
511	7813	2869
512	7825	2852
513	7838	2836
514	7851	2820
515	7864	2804
516	7877	2788
517	7890	2772
518	7903	2756
519	7916	2740
520	7929	2724
521	7942	2708
522	7956	2692
523	7971	2677
524	7985	2661
525	7999	2646
526	8013	2630
527	8026	2614
528	8040	2599
529	8053	2583
530	8066	2567
531	8080	2551
532	8094	2536
533	8108	2520
534	8123	2505
535	8138	2490
536	8153	2474
537	8165	2458
538	8178	2442
539	8191	2426
540	8203	2411
541	8216	2395
542	8228	2379
543	8241	2363
544	8253	2347
545	8266	2331
546	8278	2315
547	8293	2300
548	8306	2284
549	8319	2268
550	8332	2253
551	8348	2238
552	8364	2223
553	8379	2208
554	8395	2193
555	8409	2178
556	8424	2162
557	8441	2148
558	8456	2132
559	8470	2117
560	8485	2102
561	8501	2087
562	8516	2072
563	8531	2057
564	8544	2041
565	8559	2026
566	8573	2011
567	8589	1996
568	8604	1980
569	8618	1965
570	8633	1950
571	8650	1935
572	8666	1920
573	8682	1906
574	8701	1891
575	8715	1876
576	8730	1861
577	8745	1846
578	8761	1830
579	8775	1815
580	8790	1800
581	8803	1784
582	8816	1769
583	8831	1754
584	8846	1739
585	8860	1723
586	8875	1708
587	8890	1693
588	8904	1678
589	8918	1662
590	8931	1647
591	8947	1632
592	8961	1616
593	8975	1601
594	8989	1586
595	9004	1571
596	9017	1555
597	9031	1540
598	9045	1525
599	9059	1509
600	9073	1494
601	9087	1479
602	9101	1464
603	9115	1448
604	9128	1433
605	9142	1418
606	9156	1402
607	9169	1387
608	9183	1372
609	9197	1357
610	9214	1342
611	9228	1327
612	9242	1311
613	9257	1296
614	9271	1281
615	9285	1266
616	9299	1250
617	9312	1235
618	9326	1220
619	9340	1205
620	9354	1189
621	9368	1174
622	9382	1159
623	9396	1144
624	9409	1129
625	9423	1113
626	9438	1098
627	9453	1083
628	9467	1068
629	9481	1053
630	9495	1038
631	9512	1023
632	9527	1008
633	9542	993
634	9558	978
635	9579	964
636	9597	949
637	9614	934
638	9629	919
639	9645	904
640	9660	889
641	9673	873
642	9687	858
643	9702	843
644	9722	829
645	9737	813
646	9752	798
647	9767	783
648	9787	769
649	9804	754
650	9821	739
651	9837	724
652	9853	709
653	9868	694
654	9882	678
655	9896	663
656	9910	648
657	9924	633
658	9937	618
659	9950	603
660	9964	587
661	9977	572
662	9989	557
663	10003	542
664	10015	527
665	10029	511
666	10041	496
667	10054	481
668	10069	466
669	10086	451
670	10101	436
671	10115	421
672	10131	406
673	10147	391
674	10160	376
675	10176	361
676	10190	346
677	10204	331
678	10218	316
679	10233	300
680	10248	285
681	10262	270
682	10276	255
683	10292	240
684	10308	225
685	10324	210
686	10340	195
687	10357	180
688	10372	165
689	10387	150
690	10402	135
691	10421	120
692	10434	105
693	10447	90
694	10459	75
695	10472	60
696	10484	45
697	10495	30
698	10507	15
699	10518	0
